year,DOY,TIME,Fc,Sc,H,LE,Ust,ZL,Rg,Rg_out,Rn,Rd,PPFD,APAR,WD,WS,PA,Ta,Rh,VPD,Ho,PPT,Co,Ts_1cm,Ts_5cm,Ts_10cm,Ts_20cm,Ts_40cm,G,WL,SWC_0_5cm,SWC_0_10cm,SWC_0_20cm,HEIGHTV,EC_height,Ta_height
YYYY,integer,HHMM,micromol m-2 s-1,micromol m-2 s-1,W m-2,W m-2,m s-1,-,W m-2,W m-2,W m-2,W m-2,micromol m-2 s-1,micromol m-2 s-1,degrees,m s-1,kPa,degrees C,%,kPa,mm ,mm ,ppm,degrees C,degrees C,degrees C,degrees C,degrees C,W m-2,mm,m3 m-3,m3 m-3,m3 m-3,m,m,m
2006,355,500,-99999,-99999,-99999,-99999,0.094,-99999,0.031,0.936,-13.287,-99999,0,-99999,327.54,2.044,102.56,3.708,84.199,0.126,6.584,0,388.988,4.13,5.029,6.093,7.242,-99999,-99999,-99999,0.465,0.439,0.492,0,3.16,3.75
2006,355,530,-0.368,-99999,-6.383,-99999,0.164,58.216,0.207,0.436,-3.699,-99999,0,-99999,326.71,2.723,102.55,3.986,83.068,0.138,6.625,0,387.958,4.26,4.992,6.015,7.218,-99999,-99999,-99999,0.463,0.437,0.492,0,3.16,3.75
2006,355,600,1.409,-99999,-6.49,15.627,0.195,157.917,0.155,0.17,-0.863,-99999,0,-99999,328.67,3.316,102.57,4.116,82.738,0.141,6.658,0,389.064,4.395,5.017,5.956,7.197,-99999,-99999,-99999,0.465,0.439,0.492,0,3.16,3.75
2006,355,630,-99999,-99999,-6.367,12.207,0.17,93.013,0,0,-2.124,-99999,0,-99999,337.98,2.293,102.54,4.168,82.822,0.141,6.691,0,391.076,4.478,5.034,5.906,7.177,-99999,-99999,-99999,0.464,0.439,0.492,0,3.16,3.75
2006,355,700,-99999,-99999,-6.044,15.982,0.158,92.813,2.1,0.249,0.642,-99999,0,-99999,323.99,2.884,102.56,4.218,83.325,0.138,6.755,0,391.046,4.57,5.07,5.877,7.157,-99999,-99999,-99999,0.465,0.438,0.492,0,3.16,3.75
2006,355,730,-99999,-99999,-3.515,12.648,0.171,119.319,11.929,0.957,9.352,-99999,17.665,-99999,327.06,3.305,102.57,4.369,82.526,0.146,6.761,0,389.365,4.647,5.111,5.864,7.137,-99999,-99999,-99999,0.463,0.439,0.491,0,3.16,3.75
2006,355,800,0.386,-99999,-99999,17.251,0.18,-99999,52.305,3.88,44.498,-99999,73.373,-99999,338.63,3.102,102.54,4.574,81.633,0.155,6.786,0,386.658,4.864,5.164,5.848,7.111,-99999,-99999,-99999,0.463,0.438,0.492,0,3.16,3.75
2006,355,830,-99999,-99999,-99999,-99999,0.208,-99999,64.234,4.548,56.601,-99999,92.801,-99999,335.82,3.576,102.56,4.977,80.527,0.17,6.885,0,385.938,5.269,5.308,5.852,7.089,-99999,-99999,-99999,0.461,0.438,0.491,0,3.16,3.75
2006,355,900,-99999,-99999,-99999,20.212,0.141,-99999,86.878,6.014,76.654,-99999,126.51,-99999,342.58,3.236,102.54,5.271,79.174,0.185,6.911,0,385.087,5.629,5.503,5.879,7.073,-99999,-99999,-99999,0.462,0.438,0.491,0,3.16,3.75
2006,355,930,-99999,-99999,4.324,18.883,0.214,-101.692,88.464,5.701,76.704,-99999,131.99,-99999,324.41,2.67,102.55,5.761,79.06,0.192,7.142,0,384.177,6.138,5.744,5.925,7.058,-99999,-99999,-99999,0.462,0.436,0.49,0,3.16,3.75
2006,355,1000,1.37,-99999,15.477,34.775,0.209,-57.465,94.925,6.135,81.996,-99999,143.51,-99999,318.79,3.536,102.54,5.85,79.079,0.194,7.188,0,385.55,6.375,6.007,6.016,7.053,-99999,-99999,-99999,0.464,0.438,0.49,0,3.16,3.75
2006,355,1030,-99999,-99999,12.123,36.262,0.233,-70.352,122.18,8.332,105.5,-99999,183.26,-99999,318.02,4.02,102.55,6.323,77.598,0.214,7.288,0,389.152,6.646,6.219,6.122,7.048,-99999,-99999,-99999,0.462,0.436,0.49,0,3.16,3.75
2006,355,1100,0.144,-99999,27.89,52.009,0.281,-46.941,223.43,16.559,194.51,-99999,317.98,-99999,349.03,3.176,102.45,6.692,76.765,0.228,7.404,0,388.577,7.169,6.468,6.228,7.043,-99999,-99999,-99999,0.461,0.435,0.49,0,3.16,3.75
2006,355,1130,-0.38,-99999,53.444,75.014,0.15,-6.509,300.16,20.74,260,-99999,427.78,-99999,349.93,2.476,102.42,7.678,73.961,0.273,7.636,0,382.668,8.684,6.95,6.327,7.018,-99999,-99999,-99999,0.46,0.434,0.489,0,3.16,3.75
2006,355,1200,-99999,-99999,-99999,-99999,0.145,-99999,232.58,15.094,193.92,-99999,339.27,-99999,329.45,2.772,102.36,8.106,73.423,0.287,7.811,0,381.685,9.444,7.667,6.528,7.039,-99999,-99999,-99999,0.459,0.435,0.487,0,3.16,3.75
2006,355,1230,-99999,-99999,-99999,-99999,0.204,-99999,173.61,11.106,145.77,-99999,255.55,-99999,341.28,3.076,102.28,8.139,73.987,0.281,7.896,0,381.799,9.549,8.161,6.813,7.076,-99999,-99999,-99999,0.457,0.435,0.487,0,3.16,3.75
2006,355,1300,-99999,-99999,25.164,40.777,0.051,-0.528,236.52,16.97,188.82,-99999,338.01,-99999,373.8,2.096,102.14,8.272,72.691,0.298,7.838,0,381.401,9.622,8.445,7.094,7.099,-99999,-99999,-99999,0.456,0.433,0.487,0,3.16,3.75
2006,355,1330,-99999,-99999,-99999,-99999,0.178,-99999,177.66,11.043,141.6,-99999,257.81,-99999,329.58,1.614,102.13,8.981,72.02,0.321,8.151,0,380.193,10.289,8.776,7.342,7.117,-99999,-99999,-99999,0.455,0.431,0.487,0,3.16,3.75
2006,355,1400,0.017,-99999,9.603,47.248,0.207,-47.034,82.564,4.775,63.886,-99999,127.47,-99999,316.72,3.054,102.13,8.962,73.616,0.302,8.323,0,380.042,9.913,9.041,7.604,7.185,-99999,-99999,-99999,0.453,0.431,0.486,0,3.16,3.75
2006,355,1430,-99999,-99999,16.552,47.485,0.163,-19.769,157.57,11.148,129.91,-99999,224.68,-99999,334.71,2.565,102.12,9.111,72.267,0.321,8.253,0,378.702,9.773,9.055,7.828,7.236,-99999,-99999,-99999,0.455,0.432,0.488,0,3.16,3.75
2006,355,1500,0.353,-99999,4.873,32.808,0.128,-21.82,78.384,4.759,59.875,-99999,114.87,-99999,329.04,2.14,102.13,9.246,71.933,0.327,8.29,0,377.962,9.811,9.157,8.006,7.299,-99999,-99999,-99999,0.455,0.43,0.485,0,3.16,3.75
2006,355,1530,0.131,-99999,0.914,15.754,0.005,-0.004,47.374,2.775,30.493,-99999,70.509,-99999,335.15,1.122,102.12,9.252,71.068,0.338,8.193,0,377.138,9.632,9.187,8.158,7.367,-99999,-99999,-99999,0.455,0.431,0.484,0,3.16,3.75
2006,355,1600,0.324,-99999,-0.497,6.585,0.035,-3.819,16.056,0.777,4.576,-99999,25.381,-99999,337.72,0.451,102.16,9.263,71.066,0.338,8.196,0,377.633,9.495,9.16,8.276,7.437,-99999,-99999,-99999,0.454,0.431,0.485,0,3.16,3.75
2006,355,1630,-99999,-99999,-99999,-99999,0.028,-99999,3.096,0.114,-6.44,-99999,6.37,-99999,338.22,0.59,102.15,9.126,73.261,0.31,8.374,0,380.337,9.26,9.088,8.359,7.508,-99999,-99999,-99999,0.453,0.43,0.485,0,3.16,3.75
2006,355,1700,0.374,-99999,-4.783,6.298,0.12,34.749,0,0,-10.468,-99999,0,-99999,419.92,1.442,102.09,8.824,74.863,0.285,8.389,0,381.897,8.903,8.954,8.403,7.575,-99999,-99999,-99999,0.453,0.429,0.486,0,3.16,3.75
2006,355,1730,-99999,-99999,-4.043,6.27,0.081,12.846,0,0,-7.531,-99999,0,-99999,383.02,1.377,102.11,8.712,73.432,0.299,8.163,0,381.822,8.542,8.774,8.419,7.642,-99999,-99999,-99999,0.455,0.429,0.485,0,3.16,3.75
2006,355,1800,0.907,-99999,-2.655,4.38,0.046,3.81,0,0,-7.282,-99999,0,-99999,429.07,0.936,102.17,8.602,74.088,0.289,8.17,0,383.19,8.37,8.606,8.407,7.701,-99999,-99999,-99999,0.455,0.429,0.486,0,3.16,3.75
2006,355,1830,-99999,-99999,9.433,0.677,0.087,13.312,0,0,-29.163,-99999,0,-99999,447.56,1.549,102.11,8.192,75.746,0.264,8.128,0,385.2,8.131,8.474,8.376,7.758,-99999,-99999,-99999,0.455,0.43,0.485,0,3.16,3.75
2006,355,1900,1.199,-99999,-9.814,8.759,0.101,16.289,0,0,-6.359,-99999,0,-99999,423.76,1.178,102.09,7.965,75.985,0.257,8.03,0,387.868,7.805,8.288,8.335,7.809,-99999,-99999,-99999,0.454,0.432,0.486,0,3.16,3.75
2006,355,1930,-99999,-99999,-4.56,3.502,0.062,10.757,0,0,-4.443,-99999,0,-99999,424.85,0.926,102.06,8.073,75.202,0.267,8.008,0,388.725,7.78,8.14,8.271,7.847,-99999,-99999,-99999,0.455,0.431,0.486,0,3.16,3.75
2006,355,2000,0.845,-99999,-5.486,9.781,0.103,20.008,0.011,0.276,-3.325,-99999,0,-99999,427.63,1.159,102.05,8.064,74.962,0.27,7.978,0,388.275,7.762,8.059,8.208,7.88,-99999,-99999,-99999,0.456,0.431,0.488,0,3.16,3.75
2006,355,2030,1.335,-99999,-6.562,10.015,0.083,11.171,0,0,-3.609,-99999,0,-99999,350.97,1.767,102.03,7.852,77.212,0.242,8.102,0,391.102,7.694,8,8.155,7.911,-99999,-99999,-99999,0.456,0.431,0.485,0,3.16,3.75
2006,355,2100,1.094,-99999,-5.661,8.67,0.086,19.417,0,0,-4.372,-99999,0,-99999,338.77,1.622,102.03,7.644,80.401,0.205,8.319,0,395.543,7.615,7.928,8.107,7.942,-99999,-99999,-99999,0.456,0.431,0.486,0,3.16,3.75
2006,355,2130,-99999,-99999,-5.201,8.874,0.119,32.428,0,0,-4.614,-99999,0,-99999,334.98,2.16,102.04,7.447,81.921,0.187,8.363,0,394.073,7.55,7.866,8.064,7.963,-99999,-99999,-99999,0.456,0.432,0.486,0,3.16,3.75
2006,355,2200,-99999,-99999,-5.568,7.539,0.092,16.071,0,0,-4.058,-99999,0,-99999,333.47,2.305,102.03,7.247,81.999,0.183,8.257,0,389.718,7.451,7.801,8.024,7.982,-99999,-99999,-99999,0.456,0.43,0.485,0,3.16,3.75
2006,355,2230,0.543,-99999,-7.445,9.668,0.172,63.109,0,0,-3.871,-99999,0,-99999,333.54,2.754,102.02,7.207,80.663,0.196,8.099,0,388.031,7.322,7.725,7.985,7.998,-99999,-99999,-99999,0.455,0.43,0.485,0,3.16,3.75
2006,355,2300,0.109,-99999,-7.346,8.771,0.163,54.023,0,0,-4.256,-99999,0,-99999,328.42,2.736,102.02,7.092,81.1,0.19,8.079,0,389.603,7.217,7.646,7.944,8.01,-99999,-99999,-99999,0.455,0.431,0.488,0,3.16,3.75
2006,355,2330,-99999,-99999,-6.026,7.433,0.152,43.272,0,0,-3.889,-99999,0,-99999,332.81,2.977,101.98,7.003,80.68,0.193,7.991,0,389.199,7.117,7.569,7.901,8.019,-99999,-99999,-99999,0.457,0.432,0.487,0,3.16,3.75
2006,355,2400,-99999,-99999,-6.599,11.7,0.119,28.212,0,0,-2.987,-99999,0,-99999,329.06,2.415,101.95,6.882,81.014,0.189,7.96,0,390.195,7.041,7.49,7.857,8.028,-99999,-99999,-99999,0.457,0.432,0.487,0,3.16,3.75
2006,356,30,-99999,-99999,-99999,-99999,0.122,-99999,0,0,-3.59,-99999,0,-99999,335.11,2.597,101.92,6.833,80.283,0.195,7.863,0,399.668,6.963,7.426,7.811,8.033,-99999,-99999,-99999,0.454,0.432,0.486,0,3.16,3.75
2006,356,100,-99999,-99999,-8.879,-99999,0.141,100.527,0,0,-5.718,-99999,0,-99999,333.68,2.289,101.86,6.432,84.459,0.15,8.053,0,449.037,6.917,7.363,7.767,8.036,-99999,-99999,-99999,0.456,0.432,0.486,0,3.16,3.75
2006,356,130,-99999,-99999,-5.525,-99999,0.111,65.884,0,0,-4.671,-99999,0,-99999,329.06,1.964,101.85,6.217,87.741,0.116,8.245,0,429.345,6.896,7.315,7.727,8.04,-99999,-99999,-99999,0.456,0.433,0.486,0,3.16,3.75
2006,356,200,-99999,-99999,-4.992,-99999,0.194,101.277,0,0,-3.659,-99999,0,-99999,335.38,1.947,101.83,6.229,88.256,0.112,8.302,0,413.601,6.914,7.28,7.687,8.04,-99999,-99999,-99999,0.457,0.432,0.486,0,3.16,3.75
2006,356,230,-99999,-99999,-99999,-99999,0.14,-99999,0,0,-3.814,-99999,0,-99999,319.03,2.543,101.84,6.152,89.362,0.1,8.362,0.2,439.169,6.881,7.259,7.654,8.039,-99999,-99999,-99999,0.458,0.433,0.487,0,3.16,3.75
2006,356,300,-99999,-99999,-99999,-99999,0.133,-99999,0,0,-2.787,-99999,7.0912,-99999,309.71,2.209,101.86,5.866,92.585,0.069,8.493,0.3,423.233,6.879,7.23,7.626,8.04,-99999,-99999,-99999,0.462,0.437,0.489,0,3.16,3.75
2006,356,330,-99999,-99999,-99999,-99999,0.138,-99999,0,0,-2.819,-99999,7.916,-99999,314.44,1.54,101.9,5.738,93.41,0.06,8.489,0.2,428.22,6.861,7.205,7.599,8.039,-99999,-99999,-99999,0.462,0.438,0.491,0,3.16,3.75
2006,356,400,-99999,-99999,-99999,-99999,0.101,-99999,0,0,-3.159,-99999,8.3545,-99999,320.3,1.312,101.89,5.531,93.846,0.056,8.407,0.2,446.879,6.824,7.181,7.575,8.037,-99999,-99999,-99999,0.463,0.437,0.491,0,3.16,3.75
2006,356,430,-99999,-99999,-99999,-99999,0.058,-99999,0,0,-3.809,-99999,8.5664,-99999,388.76,0.718,101.84,5.451,94.152,0.053,8.392,0.1,418.933,6.781,7.143,7.545,8.029,-99999,-99999,-99999,0.462,0.438,0.49,0,3.16,3.75
2006,356,500,-99999,-99999,0.673,-99999,0.05,-11.412,0,0,-3.944,-99999,7.9143,-99999,404.47,0.706,101.8,5.382,94.599,0.048,8.395,0,431.242,6.738,7.114,7.522,8.025,-99999,-99999,-99999,0.462,0.438,0.491,0,3.16,3.75
2006,356,530,-99999,-99999,0.768,-99999,0.051,-12.099,0,0,-3.44,-99999,7.6295,-99999,210.74,0.815,101.78,5.434,94.659,0.048,8.432,0,429.5,6.729,7.094,7.51,8.031,-99999,-99999,-99999,0.461,0.438,0.49,0,3.16,3.75
2006,356,600,0.936,-99999,-0.754,0.445,0.087,61.247,0,0,-3.188,-99999,7.4507,-99999,314.26,1.322,101.83,5.543,94.791,0.047,8.505,0,431.441,6.717,7.068,7.483,8.021,-99999,-99999,-99999,0.46,0.437,0.491,0,3.16,3.75
2006,356,630,-99999,-99999,-99999,-99999,0.088,-99999,0.102,1.204,-3.61,-99999,7.2262,-99999,314.62,1.707,101.88,5.751,93.144,0.063,8.474,0,428.652,6.693,7.048,7.461,8.016,-99999,-99999,-99999,0.461,0.438,0.49,0,3.16,3.75
2006,356,700,-99999,-99999,-99999,-99999,0.13,-99999,0.804,1.268,-3.071,-99999,8.2395,-99999,331.01,1.481,101.83,5.763,91.737,0.076,8.356,0,419.658,6.644,7.02,7.442,8.009,-99999,-99999,-99999,0.46,0.436,0.491,0,3.16,3.75
2006,356,730,-99999,-99999,-2.908,1.816,0.12,56.515,4.118,1.483,-0.191,-99999,13.208,-99999,336.39,1.687,101.79,5.744,91.751,0.076,8.35,0,417.43,6.622,6.989,7.42,8.002,-99999,-99999,-99999,0.46,0.436,0.489,0,3.16,3.75
2006,356,800,-99999,-99999,-99999,-99999,0.123,-99999,10.041,2.3,4.56,-99999,23.089,-99999,343.73,2.245,101.8,5.97,88.419,0.108,8.171,0,415.974,6.598,6.968,7.399,7.992,-99999,-99999,-99999,0.46,0.436,0.49,0,3.16,3.75
2006,356,830,-0.426,-99999,-1.741,15.592,0.14,185.826,19.446,2.393,13.896,-99999,34.869,-99999,346.3,2.238,101.8,5.985,89.776,0.095,8.307,0,413.254,6.673,6.957,7.378,7.983,-99999,-99999,-99999,0.459,0.436,0.489,0,3.16,3.75
2006,356,900,-99999,-99999,-99999,-99999,0.063,-99999,27.947,2.821,21.587,-99999,44.449,-99999,347.85,1.883,101.82,6.103,89.254,0.101,8.324,0,396.93,6.793,6.984,7.36,7.976,-99999,-99999,-99999,0.461,0.435,0.49,0,3.16,3.75
2006,356,930,0.191,-99999,-2.519,11.911,0.114,135.317,26.762,2.891,19.126,-99999,42.976,-99999,352.49,2.431,101.82,6.104,86.954,0.123,8.109,0,396.15,6.844,7.032,7.357,7.97,-99999,-99999,-99999,0.459,0.436,0.489,0,3.16,3.75
2006,356,1000,-99999,-99999,-9.504,34.028,0.149,147.049,34.552,3.405,23.165,-99999,55.198,-99999,336.6,2.54,101.82,6.234,85.428,0.138,8.038,0,396.405,6.857,7.059,7.362,7.965,-99999,-99999,-99999,0.46,0.436,0.489,0,3.16,3.75
2006,356,1030,-99999,-99999,3.474,-54.745,0.187,-134.779,73.37,5.723,55.33,-99999,110.82,-99999,343.44,2.862,101.8,6.458,84.725,0.147,8.098,0,398.33,7.052,7.102,7.367,7.956,-99999,-99999,-99999,0.458,0.435,0.487,0,3.16,3.75
2006,356,1100,4.684,-99999,-2.753,36.655,0.162,387.88,65.201,4.569,47.482,-99999,101.22,-99999,333.02,2.675,101.77,6.732,84.149,0.156,8.199,0,409.191,7.318,7.22,7.379,7.949,-99999,-99999,-99999,0.461,0.435,0.489,0,3.16,3.75
2006,356,1130,-99999,-99999,-99999,-99999,0.178,-99999,144.62,10.953,122.75,-99999,213.38,-99999,332.18,3.001,101.73,6.98,85.308,0.147,8.461,0.1,465.137,7.725,7.369,7.406,7.939,-99999,-99999,-99999,0.459,0.436,0.49,0,3.16,3.75
2006,356,1200,-99999,-99999,-99999,-99999,0.19,-99999,149.73,10.215,123.94,-99999,219,-99999,331.32,2.812,101.66,7.367,83.529,0.169,8.514,0,473.82,8.376,7.663,7.458,7.935,-99999,-99999,-99999,0.457,0.434,0.487,0,3.16,3.75
2006,356,1230,-99999,-99999,-99999,-99999,0.162,-99999,128.61,7.541,101.07,-99999,191.57,-99999,329.17,2.783,101.59,7.613,80.863,0.2,8.386,0,393.315,8.699,7.985,7.555,7.94,-99999,-99999,-99999,0.459,0.435,0.488,0,3.16,3.75
2006,356,1300,-99999,-99999,11.862,40.941,0.205,-41.547,122.21,7.503,95.817,-99999,181.89,-99999,329.56,3.124,101.56,7.885,79.229,0.221,8.373,0,392.596,8.741,8.208,7.687,7.949,-99999,-99999,-99999,0.459,0.434,0.487,0,3.16,3.75
2006,356,1330,-99999,-99999,5.041,38.016,0.143,-31.739,97.719,5.801,73.297,-99999,146.9,-99999,332.45,2.882,101.53,7.951,77.756,0.238,8.256,0,390.042,8.795,8.361,7.821,7.961,-99999,-99999,-99999,0.457,0.433,0.485,0,3.16,3.75
2006,356,1400,-99999,-99999,2.916,27.622,0.158,-51.766,85.217,5.049,61.881,-99999,127.95,-99999,325.35,2.803,101.5,8.016,77.423,0.242,8.259,0,387.765,8.778,8.459,7.947,7.98,-99999,-99999,-99999,0.457,0.432,0.487,0,3.16,3.75
2006,356,1430,-99999,-99999,1.12,25.767,0.154,-78.923,67.794,4.223,45.637,-99999,101.61,-99999,332.85,2.685,101.51,8.048,77.886,0.238,8.327,0,388.396,8.69,8.512,8.056,8.004,-99999,-99999,-99999,0.456,0.432,0.488,0,3.16,3.75
2006,356,1500,0.271,-99999,-2.927,26.987,0.162,385.223,59.087,3.882,37.674,-99999,87.524,-99999,329.86,2.644,101.52,8.122,75.354,0.266,8.094,0,384.666,8.519,8.508,8.143,8.033,-99999,-99999,-99999,0.456,0.432,0.487,0,3.16,3.75
2006,356,1530,-0.01,-99999,-6.314,21.782,0.115,43.728,39.767,2.676,19.36,-99999,58.838,-99999,345.26,2.364,101.5,8.155,73.821,0.284,7.948,0,383.255,8.374,8.467,8.205,8.06,-99999,-99999,-99999,0.455,0.432,0.486,0,3.16,3.75
2006,356,1600,-99999,-99999,-99999,-99999,0.065,-99999,19.023,1.863,0.599,-99999,29.071,-99999,349.23,1.533,101.49,8.039,74.889,0.27,8,0,385.935,8.163,8.392,8.247,8.092,-99999,-99999,-99999,0.456,0.432,0.484,0,3.16,3.75
2006,356,1630,-99999,-99999,-7.543,18.354,0.048,4.374,6.898,1.511,-11.208,-99999,11.137,-99999,350.64,1.31,101.48,7.82,77.226,0.241,8.13,0,390.455,8.008,8.296,8.265,8.123,-99999,-99999,-99999,0.456,0.433,0.487,0,3.16,3.75
2006,356,1700,0.747,-99999,-7.693,-2.727,0.068,4.593,0,0,-27.097,-99999,0,-99999,339.83,1.741,101.5,7.542,79.071,0.217,8.166,0,394.302,7.742,8.177,8.259,8.152,-99999,-99999,-99999,0.456,0.432,0.486,0,3.16,3.75
2006,356,1730,0.889,-99999,-7.85,5.105,0.065,3.123,0,0,-44.929,-99999,0,-99999,347.36,1.66,101.49,7.09,79.297,0.209,7.939,0,396.394,7.286,7.996,8.238,8.182,-99999,-99999,-99999,0.456,0.433,0.487,0,3.16,3.75
2006,356,1800,-99999,-99999,-99999,-99999,0.008,-99999,0,0,-61.733,-99999,0,-99999,356.32,1.081,101.5,6.551,80.495,0.189,7.763,0,399.087,6.724,7.727,8.194,8.211,-99999,-99999,-99999,0.456,0.432,0.487,0,3.16,3.75
2006,356,1830,-99999,-99999,-1.678,-99999,0.05,2.512,0,0,-73.608,-99999,0,-99999,385.77,0.646,101.49,5.581,84.254,0.143,7.598,0,402.822,6.015,7.388,8.122,8.243,-99999,-99999,-99999,0.459,0.433,0.488,0,3.16,3.75
2006,356,1900,-99999,-99999,-99999,-99999,0.06,-99999,0,0,-66.292,-99999,0,-99999,322.59,1.156,101.51,4.187,88.188,0.098,7.211,0,408.07,5.32,6.979,8.01,8.268,-99999,-99999,-99999,0.457,0.434,0.487,0,3.16,3.75
2006,356,1930,-99999,-99999,-99999,-99999,0.034,-99999,0,0,-57.666,-99999,0,-99999,311.23,0.881,101.51,3.601,90.764,0.073,7.12,0,410.359,4.786,6.567,7.855,8.283,-99999,-99999,-99999,0.458,0.434,0.489,0,3.16,3.75
2006,356,2000,-99999,-99999,-99999,-99999,0.044,-99999,0,0,-45.183,-99999,0,-99999,301.97,0.383,101.51,3.286,92.324,0.059,7.083,0,415.706,4.261,6.174,7.668,8.289,-99999,-99999,-99999,0.46,0.435,0.49,0,3.16,3.75
2006,356,2030,-99999,-99999,-7.48,-99999,0.032,2.938,0,0,-36.753,-99999,0,-99999,211.07,0.581,101.53,3.107,92.865,0.054,7.033,0,388.743,3.78,5.794,7.473,8.291,-99999,-99999,-99999,0.459,0.435,0.489,0,3.16,3.75
2006,356,2100,-99999,-99999,-99999,-99999,0.036,-99999,0,0,-33.692,-99999,0,-99999,319.22,0.583,101.53,2.442,93.521,0.047,6.754,0,383.922,3.359,5.429,7.254,8.268,-99999,-99999,-99999,0.461,0.435,0.49,0,3.16,3.75
2006,356,2130,-99999,-99999,-99999,-99999,0.058,-99999,0,0,-31.186,-99999,0,-99999,265.01,0.493,101.54,1.572,94.788,0.036,6.429,0,339.384,2.989,5.097,7.043,8.25,-99999,-99999,-99999,0.461,0.437,0.491,0,3.16,3.75
2006,356,2200,-99999,-99999,-99999,-99999,0.016,-99999,0,0,-29.058,-99999,0,-99999,254.03,0.387,101.55,0.816,95.319,0.03,6.12,0,333.132,2.62,4.775,6.827,8.217,-99999,-99999,-99999,0.459,0.437,0.491,0,3.16,3.75
2006,356,2230,-99999,-99999,-99999,-99999,0.056,-99999,0,0,-27.212,-99999,0,-99999,253.38,0.383,101.55,1.146,95.667,0.029,6.291,0,288.726,2.295,4.469,6.609,8.173,-99999,-99999,-99999,0.462,0.438,0.492,0,3.16,3.75
2006,356,2300,-99999,-99999,-99999,-99999,0.053,-99999,0,0,-23.601,-99999,0,-99999,290.53,0.382,101.55,1.293,95.814,0.028,6.368,0,229.245,2.039,4.184,6.393,8.122,-99999,-99999,-99999,0.46,0.436,0.492,0,3.16,3.75
2006,356,2330,-99999,-99999,-99999,-99999,0.07,-99999,0.753,2.003,-6.772,-99999,0,-99999,315.97,0.988,101.55,1.382,96.051,0.027,6.426,0,257.013,2.071,3.963,6.181,8.063,-99999,-99999,-99999,0.461,0.437,0.492,0,3.16,3.75
2006,356,2400,-99999,-99999,-99999,-99999,0.139,-99999,0,0,-6.06,-99999,0,-99999,319.44,1.162,101.56,1.717,96.003,0.028,6.579,0,318.898,2.474,3.903,5.972,7.981,-99999,-99999,-99999,0.462,0.437,0.492,0,3.16,3.75
2006,357,30,-99999,-99999,-99999,-99999,0.028,-99999,0,0,-15.069,-99999,0,-99999,307.04,0.8,101.57,1.829,95.842,0.029,6.621,0,328.969,2.669,3.943,5.82,7.924,-99999,-99999,-99999,0.461,0.437,0.491,0,3.16,3.75
2006,357,100,-99999,-99999,-5.266,-99999,0.033,0.753,0,0,-22.588,-99999,0,-99999,295.75,0.864,101.58,1.758,95.777,0.029,6.582,0,324.123,2.336,3.907,5.718,7.87,-99999,-99999,-99999,0.46,0.437,0.492,0,3.16,3.75
2006,357,130,-99999,-99999,-99999,-99999,0.039,-99999,0,0,-20.666,-99999,0,-99999,317.45,1.275,101.6,2.072,95.456,0.032,6.709,0,408.183,1.958,3.719,5.62,7.805,-99999,-99999,-99999,0.461,0.436,0.491,0,3.16,3.75
2006,357,200,-99999,-99999,-99999,-99999,0.026,-99999,0,0,-20.767,-99999,0,-99999,276.24,0.79,101.62,2.133,94.658,0.038,6.68,0,410.536,1.615,3.495,5.509,7.747,-99999,-99999,-99999,0.461,0.435,0.491,0,3.16,3.75
2006,357,230,-99999,-99999,-99999,-99999,0.075,-99999,0,0,-20.495,-99999,0,-99999,286.23,0.859,101.62,1.313,94.867,0.035,6.31,0,443.494,1.374,3.266,5.377,7.684,-99999,-99999,-99999,0.46,0.436,0.491,0,3.16,3.75
2006,357,300,-99999,-99999,-99999,-99999,0.033,-99999,0,0,-21.641,-99999,5.6263,-99999,187.4,0.372,101.6,0.945,95.412,0.03,6.181,0,483.209,1.113,3.061,5.248,7.633,-99999,-99999,-99999,0.462,0.437,0.492,0,3.16,3.75
2006,357,330,-99999,-99999,-99999,-99999,0.01,-99999,0,0,-20.256,-99999,6.6838,-99999,115.38,0.885,101.6,0.533,95.768,0.027,6.021,0,576.649,0.837,2.84,5.107,7.576,-99999,-99999,-99999,0.461,0.436,0.493,0,3.16,3.75
2006,357,400,-99999,-99999,-99999,-99999,0.039,-99999,0,0,-20.423,-99999,7.1735,-99999,74.367,1.271,101.6,-0.254,96.123,0.023,5.705,0,620.756,0.799,2.648,4.96,7.516,-99999,-99999,-99999,0.459,0.436,0.491,0,3.16,3.75
2006,357,430,-99999,-99999,-99999,-99999,0.05,-99999,0,0,-20.759,-99999,7.0105,-99999,285.16,0.612,101.6,0.032,96.22,0.023,5.832,0,673.101,0.779,2.496,4.792,7.433,-99999,-99999,-99999,0.46,0.436,0.493,0,3.16,3.75
2006,357,500,-99999,-99999,-99999,-99999,0.055,-99999,0,0,-19.915,-99999,6.2352,-99999,324.99,0.8,101.61,-0.278,96.251,0.022,5.702,0,674.574,0.735,2.383,4.649,7.363,-99999,-99999,-99999,0.46,0.437,0.492,0,3.16,3.75
2006,357,530,-99999,-99999,-99999,-99999,0.087,-99999,0,0,-16.126,-99999,5.1874,-99999,229.48,0.758,101.61,-0.86,96.435,0.02,5.474,0,673.021,0.689,2.287,4.524,7.298,-99999,-99999,-99999,0.457,0.436,0.491,0,3.16,3.75
